time 1,Cellulose_1, time 2,Cellulose_2,time 3,Cellulose_3, time 4,Cellulose_4,time 5 ,Cellulose_5, time 6,Cellulose_6,time 7,Cellulose_7, time 8,Cellulose_8,time 9 ,Cellulose_9, time 10,Cellulose_10,time 11,Cellulose_11, time 12,Cellulose_12,time 13 ,Cellulose_13, time 14,Cellulose_14,time 15,Cellulose_15, time 16,Cellulose_16
11246, 166191.1, 11246, 230728.8, 11246, 1139542.0, 11246, 390321.3, 11246, 415127.6, 11246, 296442.7, 11246, 189749.7, 11246, 357952.6, 11246, 264705.7, 11246, 318500.2, 11246, 253880.1, 11246, 362665.4, 11246, 264564.8, 11246, 346245.2, 11246, 399315.1, 11246, 254616.7
11248, 166241.3, 11248, 230760.6, 11248, 1139642.0, 11248, 390211.7, 11248, 415167.9, 11248, 296430.9, 11248, 189798.6, 11248, 357952.0, 11248, 264740.4, 11248, 318550.5, 11248, 253899.5, 11248, 362674.2, 11248, 264537.7, 11248, 346210.2, 11248, 399307.4, 11248, 254576.4
11250, 166199.8, 11250, 230751.9, 11250, 1139583.0, 11250, 390263.9, 11250, 415148.3, 11250, 296412.4, 11250, 189734.1, 11250, 357866.7, 11250, 264664.2, 11250, 318488.8, 11250, 253877.9, 11250, 362636.0, 11250, 264515.5, 11250, 346232.5, 11250, 399227.4, 11250, 254573.8
11252, 166185.4, 11252, 230762.8, 11252, 1139578.0, 11252, 390218.0, 11252, 415160.7, 11252, 296432.7, 11252, 189721.8, 11252, 357931.8, 11252, 264725.0, 11252, 318521.1, 11252, 253944.8, 11252, 362738.0, 11252, 264545.6, 11252, 346252.4, 11252, 399267.9, 11252, 254602.5
11254, 166223.6, 11254, 230747.4, 11254, 1139612.0, 11254, 390268.1, 11254, 415175.5, 11254, 296412.8, 11254, 189732.1, 11254, 357902.8, 11254, 264733.5, 11254, 318540.2, 11254, 253918.4, 11254, 362686.8, 11254, 264498.2, 11254, 346259.1, 11254, 399271.1, 11254, 254630.8
11256, 166183.7, 11256, 230708.7, 11256, 1139547.0, 11256, 390206.6, 11256, 415154.6, 11256, 296458.7, 11256, 189752.8, 11256, 357901.4, 11256, 264699.0, 11256, 318522.5, 11256, 253920.8, 11256, 362730.8, 11256, 264495.4, 11256, 346271.2, 11256, 399256.3, 11256, 254583.6
11258, 166217.9, 11258, 230752.7, 11258, 1139567.0, 11258, 390288.1, 11258, 415155.6, 11258, 296474.6, 11258, 189723.8, 11258, 357903.3, 11258, 264712.5, 11258, 318548.2, 11258, 253966.2, 11258, 362714.6, 11258, 264493.1, 11258, 346248.9, 11258, 399313.8, 11258, 254617.0
11260, 166200.8, 11260, 230703.8, 11260, 1139593.0, 11260, 390272.9, 11260, 415173.9, 11260, 296435.5, 11260, 189715.8, 11260, 357913.5, 11260, 264707.7, 11260, 318530.2, 11260, 253987.8, 11260, 362766.5, 11260, 264520.1, 11260, 346288.8, 11260, 399320.8, 11260, 254578.5
11262, 166198.9, 11262, 230796.2, 11262, 1139616.0, 11262, 390272.7, 11262, 415124.1, 11262, 296525.3, 11262, 189716.8, 11262, 357905.3, 11262, 264734.4, 11262, 318616.4, 11262, 253927.1, 11262, 362791.4, 11262, 264593.7, 11262, 346257.3, 11262, 399367.7, 11262, 254604.9
11264, 166291.1, 11264, 230754.7, 11264, 1139641.0, 11264, 390316.7, 11264, 415150.3, 11264, 296480.0, 11264, 189706.2, 11264, 357867.8, 11264, 264656.8, 11264, 318664.5, 11264, 253910.0, 11264, 362787.1, 11264, 264599.3, 11264, 346204.4, 11264, 399417.7, 11264, 254677.2
11266, 166272.0, 11266, 230863.4, 11266, 1139650.0, 11266, 390378.5, 11266, 415187.1, 11266, 296529.4, 11266, 189692.0, 11266, 357918.3, 11266, 264661.4, 11266, 318730.4, 11266, 253850.5, 11266, 362724.9, 11266, 264596.4, 11266, 346064.9, 11266, 399557.4, 11266, 254625.3
11268, 166250.1, 11268, 230805.6, 11268, 1139594.0, 11268, 390416.6, 11268, 415159.6, 11268, 296444.3, 11268, 189709.0, 11268, 357958.4, 11268, 264656.4, 11268, 318713.8, 11268, 253789.3, 11268, 362751.4, 11268, 264570.8, 11268, 346050.6, 11268, 399534.7, 11268, 254645.9
11270, 166292.5, 11270, 230887.2, 11270, 1139627.0, 11270, 390364.2, 11270, 415136.3, 11270, 296439.1, 11270, 189666.3, 11270, 357955.5, 11270, 264697.5, 11270, 318607.0, 11270, 253807.8, 11270, 362637.4, 11270, 264617.2, 11270, 346065.0, 11270, 399438.3, 11270, 254593.5
11272, 166344.8, 11272, 230847.1, 11272, 1139658.0, 11272, 390340.3, 11272, 415209.9, 11272, 296425.3, 11272, 189715.7, 11272, 357995.6, 11272, 264681.6, 11272, 318594.5, 11272, 253823.6, 11272, 362729.6, 11272, 264659.6, 11272, 346066.5, 11272, 399382.1, 11272, 254638.1
11274, 166250.0, 11274, 230827.0, 11274, 1139631.0, 11274, 390257.6, 11274, 415181.8, 11274, 296360.9, 11274, 189717.2, 11274, 357992.0, 11274, 264652.1, 11274, 318539.5, 11274, 253843.5, 11274, 362706.0, 11274, 264549.4, 11274, 346127.0, 11274, 399346.2, 11274, 254593.4
11276, 166246.5, 11276, 230758.8, 11276, 1139673.0, 11276, 390226.0, 11276, 415146.2, 11276, 296409.9, 11276, 189675.4, 11276, 357956.3, 11276, 264700.4, 11276, 318536.4, 11276, 253887.3, 11276, 362737.9, 11276, 264607.4, 11276, 346180.0, 11276, 399306.2, 11276, 254604.0
11278, 166237.3, 11278, 230771.3, 11278, 1139628.0, 11278, 390264.9, 11278, 415172.9, 11278, 296402.3, 11278, 189689.4, 11278, 357922.0, 11278, 264648.7, 11278, 318575.7, 11278, 253923.2, 11278, 362743.4, 11278, 264562.0, 11278, 346214.4, 11278, 399395.2, 11278, 254626.6
11280, 166252.3, 11280, 230745.8, 11280, 1139591.0, 11280, 390297.1, 11280, 415198.6, 11280, 296476.6, 11280, 189783.3, 11280, 357927.1, 11280, 264632.8, 11280, 318548.0, 11280, 253880.5, 11280, 362685.0, 11280, 264577.2, 11280, 346183.9, 11280, 399390.0, 11280, 254624.9
11282, 166186.8, 11282, 230777.5, 11282, 1139610.0, 11282, 390218.7, 11282, 415169.6, 11282, 296418.9, 11282, 189770.9, 11282, 357967.4, 11282, 264628.7, 11282, 318552.8, 11282, 253882.2, 11282, 362612.7, 11282, 264498.3, 11282, 346196.9, 11282, 399409.6, 11282, 254534.4
11284, 166269.6, 11284, 230766.3, 11284, 1139646.0, 11284, 390286.2, 11284, 415204.4, 11284, 296450.3, 11284, 189661.6, 11284, 357965.1, 11284, 264659.1, 11284, 318546.2, 11284, 253900.4, 11284, 362710.9, 11284, 264574.1, 11284, 346169.5, 11284, 399324.4, 11284, 254547.7
11286, 166211.8, 11286, 230821.7, 11286, 1139672.0, 11286, 390287.0, 11286, 415134.2, 11286, 296418.1, 11286, 189713.7, 11286, 357986.6, 11286, 264607.1, 11286, 318569.4, 11286, 253900.1, 11286, 362691.2, 11286, 264515.0, 11286, 346167.6, 11286, 399258.3, 11286, 254588.7
11288, 166229.7, 11288, 230742.4, 11288, 1139648.0, 11288, 390284.2, 11288, 415182.8, 11288, 296395.1, 11288, 189690.3, 11288, 357898.7, 11288, 264698.7, 11288, 318516.9, 11288, 253919.9, 11288, 362652.5, 11288, 264524.1, 11288, 346201.5, 11288, 399322.9, 11288, 254570.9
11290, 166220.5, 11290, 230745.4, 11290, 1139618.0, 11290, 390257.1, 11290, 415144.5, 11290, 296457.8, 11290, 189738.8, 11290, 357935.5, 11290, 264722.7, 11290, 318550.2, 11290, 253919.9, 11290, 362723.8, 11290, 264564.6, 11290, 346189.2, 11290, 399315.3, 11290, 254596.6
11292, 166140.1, 11292, 230771.4, 11292, 1139654.0, 11292, 390271.8, 11292, 415187.5, 11292, 296418.0, 11292, 189770.7, 11292, 357850.2, 11292, 264646.1, 11292, 318479.3, 11292, 253899.1, 11292, 362685.8, 11292, 264537.1, 11292, 346188.3, 11292, 399295.7, 11292, 254522.0
11294, 166191.4, 11294, 230706.2, 11294, 1139654.0, 11294, 390186.7, 11294, 415150.6, 11294, 296441.9, 11294, 189734.7, 11294, 357836.3, 11294, 264626.0, 11294, 318575.2, 11294, 253881.0, 11294, 362726.9, 11294, 264514.1, 11294, 346140.2, 11294, 399289.4, 11294, 254526.9
11296, 166167.8, 11296, 230744.8, 11296, 1139685.0, 11296, 390197.6, 11296, 415141.4, 11296, 296440.9, 11296, 189739.5, 11296, 357844.5, 11296, 264614.7, 11296, 318564.9, 11296, 253884.5, 11296, 362719.2, 11296, 264546.2, 11296, 346140.8, 11296, 399295.5, 11296, 254540.7
11298, 166209.9, 11298, 230738.9, 11298, 1139672.0, 11298, 390229.3, 11298, 415173.2, 11298, 296465.5, 11298, 189745.1, 11298, 357875.3, 11298, 264619.7, 11298, 318631.4, 11298, 253895.3, 11298, 362743.9, 11298, 264546.4, 11298, 346146.7, 11298, 399343.5, 11298, 254559.1
11300, 166202.7, 11300, 230747.5, 11300, 1139662.0, 11300, 390258.6, 11300, 415173.9, 11300, 296472.6, 11300, 189738.2, 11300, 357874.4, 11300, 264598.0, 11300, 318645.7, 11300, 253849.1, 11300, 362742.5, 11300, 264564.2, 11300, 346136.8, 11300, 399387.5, 11300, 254552.9
11302, 166178.8, 11302, 230745.6, 11302, 1139670.0, 11302, 390270.8, 11302, 415150.2, 11302, 296483.4, 11302, 189732.7, 11302, 357894.3, 11302, 264576.6, 11302, 318631.4, 11302, 253792.5, 11302, 362717.9, 11302, 264578.3, 11302, 346066.8, 11302, 399394.7, 11302, 254556.0
11304, 166190.0, 11304, 230793.1, 11304, 1139577.0, 11304, 390318.4, 11304, 415118.8, 11304, 296443.5, 11304, 189737.4, 11304, 357905.8, 11304, 264675.2, 11304, 318585.0, 11304, 253830.9, 11304, 362683.5, 11304, 264603.3, 11304, 346131.6, 11304, 399356.2, 11304, 254578.2
11306, 166269.8, 11306, 230801.4, 11306, 1139628.0, 11306, 390331.0, 11306, 415180.2, 11306, 296401.7, 11306, 189766.9, 11306, 357915.1, 11306, 264694.6, 11306, 318581.1, 11306, 253874.3, 11306, 362716.8, 11306, 264573.6, 11306, 346152.9, 11306, 399328.1, 11306, 254611.3
11308, 166211.1, 11308, 230797.5, 11308, 1139599.0, 11308, 390292.6, 11308, 415199.1, 11308, 296453.4, 11308, 189723.0, 11308, 357938.5, 11308, 264685.9, 11308, 318550.6, 11308, 253894.9, 11308, 362723.9, 11308, 264523.0, 11308, 346138.6, 11308, 399348.6, 11308, 254667.5
11310, 166169.3, 11310, 230758.5, 11310, 1139604.0, 11310, 390312.9, 11310, 415150.4, 11310, 296480.8, 11310, 189708.7, 11310, 357884.7, 11310, 264638.3, 11310, 318549.6, 11310, 253951.9, 11310, 362686.9, 11310, 264570.5, 11310, 346152.8, 11310, 399301.6, 11310, 254596.1
11312, 166287.3, 11312, 230728.9, 11312, 1139607.0, 11312, 390285.2, 11312, 415151.1, 11312, 296446.6, 11312, 189800.1, 11312, 357952.9, 11312, 264672.3, 11312, 318553.3, 11312, 253950.2, 11312, 362696.4, 11312, 264566.6, 11312, 346168.1, 11312, 399348.0, 11312, 254602.5
11314, 166217.5, 11314, 230754.6, 11314, 1139576.0, 11314, 390236.8, 11314, 415182.5, 11314, 296420.6, 11314, 189784.8, 11314, 357933.7, 11314, 264695.7, 11314, 318524.6, 11314, 253958.7, 11314, 362730.3, 11314, 264497.5, 11314, 346171.0, 11314, 399362.0, 11314, 254590.8
11316, 166223.2, 11316, 230751.7, 11316, 1139608.0, 11316, 390250.1, 11316, 415173.9, 11316, 296449.3, 11316, 189747.6, 11316, 357891.7, 11316, 264662.1, 11316, 318500.2, 11316, 253920.2, 11316, 362685.0, 11316, 264590.3, 11316, 346172.2, 11316, 399328.6, 11316, 254616.5
11318, 166145.5, 11318, 230743.8, 11318, 1139643.0, 11318, 390317.2, 11318, 415146.2, 11318, 296437.8, 11318, 189814.8, 11318, 357942.0, 11318, 264664.9, 11318, 318527.3, 11318, 254003.9, 11318, 362739.5, 11318, 264556.9, 11318, 346191.9, 11318, 399318.9, 11318, 254618.4
11320, 166172.4, 11320, 230785.6, 11320, 1139562.0, 11320, 390321.8, 11320, 415090.0, 11320, 296431.0, 11320, 189665.7, 11320, 357901.5, 11320, 264635.1, 11320, 318558.9, 11320, 253952.7, 11320, 362768.0, 11320, 264544.1, 11320, 346184.5, 11320, 399355.8, 11320, 254585.3
11322, 166188.4, 11322, 230805.1, 11322, 1139587.0, 11322, 390304.3, 11322, 415131.1, 11322, 296416.7, 11322, 189761.6, 11322, 357871.8, 11322, 264725.6, 11322, 318552.3, 11322, 253907.4, 11322, 362743.2, 11322, 264542.8, 11322, 346216.6, 11322, 399302.3, 11322, 254600.9
11324, 166233.6, 11324, 230786.8, 11324, 1139565.0, 11324, 390249.8, 11324, 415184.5, 11324, 296369.1, 11324, 189680.8, 11324, 357992.6, 11324, 264640.6, 11324, 318541.2, 11324, 253964.6, 11324, 362762.5, 11324, 264546.8, 11324, 346196.4, 11324, 399290.9, 11324, 254594.3
11326, 166200.8, 11326, 230798.3, 11326, 1139521.0, 11326, 390316.8, 11326, 415124.5, 11326, 296423.1, 11326, 189750.1, 11326, 357958.0, 11326, 264678.4, 11326, 318513.9, 11326, 253959.8, 11326, 362720.9, 11326, 264566.8, 11326, 346169.1, 11326, 399275.0, 11326, 254598.8
11328, 166246.5, 11328, 230761.0, 11328, 1139577.0, 11328, 390248.7, 11328, 415127.4, 11328, 296455.4, 11328, 189686.2, 11328, 357871.8, 11328, 264708.5, 11328, 318558.9, 11328, 253977.7, 11328, 362775.2, 11328, 264451.2, 11328, 346162.4, 11328, 399219.9, 11328, 254627.5
11330, 166202.4, 11330, 230695.5, 11330, 1139541.0, 11330, 390234.6, 11330, 415128.5, 11330, 296379.1, 11330, 189675.5, 11330, 357887.6, 11330, 264697.3, 11330, 318472.4, 11330, 253966.5, 11330, 362751.5, 11330, 264514.3, 11330, 346156.0, 11330, 399308.4, 11330, 254640.2
11332, 166184.2, 11332, 230700.4, 11332, 1139540.0, 11332, 390237.3, 11332, 415129.6, 11332, 296438.9, 11332, 189740.3, 11332, 357821.3, 11332, 264747.9, 11332, 318463.7, 11332, 254012.7, 11332, 362747.6, 11332, 264499.4, 11332, 346063.4, 11332, 399325.4, 11332, 254621.4
11334, 166200.3, 11334, 230767.8, 11334, 1139546.0, 11334, 390304.6, 11334, 415126.8, 11334, 296435.7, 11334, 189734.7, 11334, 357891.9, 11334, 264666.6, 11334, 318507.1, 11334, 253936.4, 11334, 362764.7, 11334, 264554.4, 11334, 346174.7, 11334, 399270.7, 11334, 254618.5
11336, 166156.7, 11336, 230738.1, 11336, 1139602.0, 11336, 390256.0, 11336, 415140.5, 11336, 296426.1, 11336, 189700.5, 11336, 357879.4, 11336, 264677.0, 11336, 318526.0, 11336, 253957.3, 11336, 362717.1, 11336, 264520.4, 11336, 346085.1, 11336, 399256.4, 11336, 254623.4
11338, 166211.9, 11338, 230728.7, 11338, 1139549.0, 11338, 390238.4, 11338, 415105.6, 11338, 296447.0, 11338, 189721.7, 11338, 357864.9, 11338, 264680.4, 11338, 318549.3, 11338, 254021.2, 11338, 362692.1, 11338, 264569.9, 11338, 346099.7, 11338, 399287.1, 11338, 254587.4
11340, 166152.1, 11340, 230774.6, 11340, 1139541.0, 11340, 390236.4, 11340, 415108.3, 11340, 296418.6, 11340, 189772.7, 11340, 357875.3, 11340, 264697.6, 11340, 318464.5, 11340, 254007.7, 11340, 362710.0, 11340, 264501.0, 11340, 346041.4, 11340, 399265.1, 11340, 254606.4
11342, 166181.3, 11342, 230765.0, 11342, 1139516.0, 11342, 390261.6, 11342, 415144.7, 11342, 296505.4, 11342, 189744.9, 11342, 357849.0, 11342, 264722.4, 11342, 318473.6, 11342, 254009.8, 11342, 362665.8, 11342, 264481.1, 11342, 346066.5, 11342, 399269.7, 11342, 254562.8
11344, 166149.3, 11344, 230756.2, 11344, 1139587.0, 11344, 390217.1, 11344, 415138.2, 11344, 296456.5, 11344, 189754.6, 11344, 357838.1, 11344, 264700.2, 11344, 318496.9, 11344, 253986.9, 11344, 362700.5, 11344, 264452.6, 11344, 346031.6, 11344, 399240.1, 11344, 254548.6
11346, 166168.5, 11346, 230674.8, 11346, 1139544.0, 11346, 390251.4, 11346, 415157.5, 11346, 296461.2, 11346, 189771.2, 11346, 357831.0, 11346, 264718.3, 11346, 318455.0, 11346, 253998.0, 11346, 362703.3, 11346, 264521.0, 11346, 346087.0, 11346, 399291.0, 11346, 254642.8
11348, 166214.8, 11348, 230709.1, 11348, 1139579.0, 11348, 390180.7, 11348, 415127.0, 11348, 296452.4, 11348, 189734.9, 11348, 357820.9, 11348, 264697.3, 11348, 318505.2, 11348, 253984.0, 11348, 362711.3, 11348, 264467.5, 11348, 346026.9, 11348, 399266.1, 11348, 254545.4
11350, 166143.8, 11350, 230691.1, 11350, 1139534.0, 11350, 390230.7, 11350, 415096.9, 11350, 296446.8, 11350, 189752.8, 11350, 357797.9, 11350, 264698.4, 11350, 318422.9, 11350, 253992.2, 11350, 362717.8, 11350, 264477.9, 11350, 346043.4, 11350, 399287.4, 11350, 254545.3
11352, 166182.0, 11352, 230696.0, 11352, 1139574.0, 11352, 390228.1, 11352, 415130.0, 11352, 296387.6, 11352, 189759.3, 11352, 357808.8, 11352, 264693.2, 11352, 318514.3, 11352, 254014.6, 11352, 362683.1, 11352, 264517.3, 11352, 346061.6, 11352, 399293.9, 11352, 254620.6
11354, 166140.6, 11354, 230632.1, 11354, 1139603.0, 11354, 390203.0, 11354, 415138.8, 11354, 296459.5, 11354, 189740.7, 11354, 357861.2, 11354, 264679.1, 11354, 318500.3, 11354, 254039.9, 11354, 362716.9, 11354, 264501.1, 11354, 346123.8, 11354, 399298.0, 11354, 254651.1
11356, 166149.7, 11356, 230717.6, 11356, 1139575.0, 11356, 390230.6, 11356, 415105.3, 11356, 296509.9, 11356, 189774.7, 11356, 357875.9, 11356, 264700.1, 11356, 318500.9, 11356, 254016.2, 11356, 362652.0, 11356, 264501.7, 11356, 346082.5, 11356, 399356.7, 11356, 254581.3
11358, 166172.8, 11358, 230748.6, 11358, 1139604.0, 11358, 390316.2, 11358, 415169.0, 11358, 296487.6, 11358, 189725.5, 11358, 357944.4, 11358, 264702.9, 11358, 318470.2, 11358, 253959.2, 11358, 362640.7, 11358, 264535.4, 11358, 346084.7, 11358, 399327.7, 11358, 254558.0
11360, 166212.4, 11360, 230774.0, 11360, 1139627.0, 11360, 390256.4, 11360, 415186.0, 11360, 296434.9, 11360, 189763.7, 11360, 357918.3, 11360, 264657.3, 11360, 318568.2, 11360, 253995.0, 11360, 362690.6, 11360, 264542.6, 11360, 346104.1, 11360, 399416.5, 11360, 254629.5
11362, 166132.2, 11362, 230787.8, 11362, 1139610.0, 11362, 390372.1, 11362, 415122.4, 11362, 296555.4, 11362, 189807.7, 11362, 357911.1, 11362, 264657.2, 11362, 318596.5, 11362, 254036.9, 11362, 362728.2, 11362, 264533.9, 11362, 346097.6, 11362, 399447.1, 11362, 254637.6
11364, 166195.7, 11364, 230714.7, 11364, 1139629.0, 11364, 390384.3, 11364, 415138.9, 11364, 296494.1, 11364, 189737.6, 11364, 357958.1, 11364, 264618.5, 11364, 318631.4, 11364, 253889.0, 11364, 362685.0, 11364, 264604.4, 11364, 346089.7, 11364, 399498.2, 11364, 254599.1
11366, 166257.3, 11366, 230817.9, 11366, 1139699.0, 11366, 390391.7, 11366, 415150.9, 11366, 296519.8, 11366, 189776.6, 11366, 357992.2, 11366, 264698.9, 11366, 318611.5, 11366, 253891.9, 11366, 362748.7, 11366, 264616.4, 11366, 346096.9, 11366, 399514.7, 11366, 254604.6
11368, 166290.7, 11368, 230823.1, 11368, 1139688.0, 11368, 390368.0, 11368, 415161.8, 11368, 296442.9, 11368, 189758.4, 11368, 357942.3, 11368, 264693.9, 11368, 318615.6, 11368, 253882.3, 11368, 362724.5, 11368, 264623.3, 11368, 346155.7, 11368, 399483.6, 11368, 254607.7
11370, 166250.2, 11370, 230837.3, 11370, 1139673.0, 11370, 390366.6, 11370, 415197.7, 11370, 296481.5, 11370, 189757.1, 11370, 357921.1, 11370, 264652.6, 11370, 318621.6, 11370, 253828.1, 11370, 362714.1, 11370, 264629.7, 11370, 346056.1, 11370, 399531.2, 11370, 254624.3
11372, 166238.9, 11372, 230819.0, 11372, 1139622.0, 11372, 390331.0, 11372, 415137.2, 11372, 296494.7, 11372, 189758.6, 11372, 357932.6, 11372, 264648.4, 11372, 318573.1, 11372, 253835.1, 11372, 362701.5, 11372, 264565.2, 11372, 346094.4, 11372, 399438.9, 11372, 254575.1
11374, 166255.8, 11374, 230797.3, 11374, 1139692.0, 11374, 390297.7, 11374, 415151.4, 11374, 296442.1, 11374, 189746.6, 11374, 357960.3, 11374, 264694.8, 11374, 318580.8, 11374, 253900.2, 11374, 362731.6, 11374, 264601.9, 11374, 346107.0, 11374, 399399.1, 11374, 254622.4
11376, 166231.1, 11376, 230743.5, 11376, 1139624.0, 11376, 390259.6, 11376, 415193.2, 11376, 296431.4, 11376, 189765.9, 11376, 357968.4, 11376, 264610.9, 11376, 318576.3, 11376, 253860.4, 11376, 362686.1, 11376, 264522.9, 11376, 346126.4, 11376, 399363.3, 11376, 254608.7
11378, 166231.0, 11378, 230753.2, 11378, 1139667.0, 11378, 390246.1, 11378, 415200.7, 11378, 296459.3, 11378, 189767.9, 11378, 357930.4, 11378, 264669.6, 11378, 318574.6, 11378, 253938.3, 11378, 362704.7, 11378, 264551.0, 11378, 346111.4, 11378, 399376.7, 11378, 254592.5
11380, 166220.4, 11380, 230766.0, 11380, 1139660.0, 11380, 390302.8, 11380, 415174.8, 11380, 296492.7, 11380, 189765.1, 11380, 357947.3, 11380, 264742.6, 11380, 318529.3, 11380, 253940.0, 11380, 362707.6, 11380, 264550.1, 11380, 346191.5, 11380, 399399.3, 11380, 254582.9
11382, 166141.7, 11382, 230754.8, 11382, 1139643.0, 11382, 390299.7, 11382, 415159.3, 11382, 296469.0, 11382, 189780.5, 11382, 357861.7, 11382, 264748.9, 11382, 318497.9, 11382, 253914.6, 11382, 362668.9, 11382, 264541.8, 11382, 346135.6, 11382, 399419.2, 11382, 254619.6
11384, 166190.7, 11384, 230720.4, 11384, 1139615.0, 11384, 390242.2, 11384, 415191.9, 11384, 296427.0, 11384, 189791.1, 11384, 357951.5, 11384, 264731.9, 11384, 318523.9, 11384, 253982.3, 11384, 362728.9, 11384, 264566.3, 11384, 346132.9, 11384, 399356.0, 11384, 254544.5
11386, 166208.0, 11386, 230755.4, 11386, 1139620.0, 11386, 390255.0, 11386, 415192.0, 11386, 296434.5, 11386, 189761.0, 11386, 357919.0, 11386, 264675.8, 11386, 318508.0, 11386, 253911.1, 11386, 362747.4, 11386, 264501.8, 11386, 346109.7, 11386, 399368.0, 11386, 254581.6
11388, 166163.3, 11388, 230767.2, 11388, 1139613.0, 11388, 390275.4, 11388, 415170.1, 11388, 296464.4, 11388, 189761.0, 11388, 357910.8, 11388, 264642.9, 11388, 318537.9, 11388, 253920.9, 11388, 362723.0, 11388, 264518.8, 11388, 346082.9, 11388, 399336.1, 11388, 254572.0
11390, 166139.6, 11390, 230733.7, 11390, 1139610.0, 11390, 390270.0, 11390, 415181.4, 11390, 296429.0, 11390, 189771.9, 11390, 357902.5, 11390, 264699.8, 11390, 318520.5, 11390, 254003.8, 11390, 362705.5, 11390, 264577.1, 11390, 346079.6, 11390, 399340.1, 11390, 254526.8
11392, 166174.8, 11392, 230723.3, 11392, 1139645.0, 11392, 390260.1, 11392, 415195.2, 11392, 296476.8, 11392, 189746.3, 11392, 357899.2, 11392, 264675.3, 11392, 318489.8, 11392, 253943.1, 11392, 362648.5, 11392, 264502.6, 11392, 346075.9, 11392, 399307.9, 11392, 254598.4
11394, 166177.6, 11394, 230730.0, 11394, 1139598.0, 11394, 390257.6, 11394, 415145.4, 11394, 296462.4, 11394, 189781.2, 11394, 357875.5, 11394, 264699.1, 11394, 318499.2, 11394, 253917.9, 11394, 362710.0, 11394, 264502.6, 11394, 346132.0, 11394, 399332.4, 11394, 254550.2
11396, 166184.1, 11396, 230703.6, 11396, 1139568.0, 11396, 390214.0, 11396, 415187.1, 11396, 296472.7, 11396, 189793.7, 11396, 357885.0, 11396, 264760.5, 11396, 318583.1, 11396, 253954.4, 11396, 362724.9, 11396, 264541.5, 11396, 346129.0, 11396, 399297.0, 11396, 254606.3
11398, 166145.6, 11398, 230717.2, 11398, 1139621.0, 11398, 390195.3, 11398, 415153.9, 11398, 296446.2, 11398, 189749.2, 11398, 357869.0, 11398, 264643.5, 11398, 318468.9, 11398, 253967.7, 11398, 362710.3, 11398, 264506.6, 11398, 346095.3, 11398, 399287.9, 11398, 254521.3
11400, 166180.6, 11400, 230779.9, 11400, 1139594.0, 11400, 390227.0, 11400, 415147.1, 11400, 296491.3, 11400, 189790.2, 11400, 357907.1, 11400, 264679.5, 11400, 318483.6, 11400, 253949.2, 11400, 362726.3, 11400, 264544.1, 11400, 346174.0, 11400, 399371.7, 11400, 254574.7
11402, 166202.5, 11402, 230724.4, 11402, 1139619.0, 11402, 390267.6, 11402, 415112.6, 11402, 296448.5, 11402, 189788.5, 11402, 357901.7, 11402, 264722.8, 11402, 318549.0, 11402, 253972.5, 11402, 362752.5, 11402, 264537.2, 11402, 346145.6, 11402, 399331.5, 11402, 254586.7
11404, 166178.0, 11404, 230737.8, 11404, 1139628.0, 11404, 390265.4, 11404, 415167.5, 11404, 296477.6, 11404, 189721.2, 11404, 357874.2, 11404, 264633.8, 11404, 318594.1, 11404, 253961.5, 11404, 362756.0, 11404, 264580.5, 11404, 346177.8, 11404, 399373.9, 11404, 254606.2
