time_1,Nylon_1,time_2,Nylon_2,time_3,Nylon_3,time_4,Nylon_4,time_5,Cellulose_1,time_6,Cellulose_2,time_7,Cellulose_3,time_8,Cellulose_4,time_9,Polyimide_1,time_10,Polyimide_2,time_11,Polyimide_3,time_12,Polyimide_4,time_13,PET_1,time_14,PET_2,time_15,PET_3,time_16,PET_4
7378, 166730.3, 7378, 231145.8, 7378, 1142603.0, 7378, 390223.4, 7378, 415558.7, 7378, 296334.5, 7378, 189077.3, 7378, 357889.6, 7378, 273543.4, 7378, 327507.7, 7378, 262333.5, 7378, 370841.2, 7378, 275289.0, 7378, 362837.3, 7378, 409440.8, 7378, 257815.7
7380, 166703.4, 7380, 231189.2, 7380, 1142680.0, 7380, 390250.6, 7380, 415603.8, 7380, 296331.2, 7380, 189054.5, 7380, 357855.9, 7380, 273611.2, 7380, 327525.3, 7380, 262321.0, 7380, 370887.8, 7380, 275331.4, 7380, 362875.6, 7380, 409465.4, 7380, 257833.6
7382, 166659.2, 7382, 231180.8, 7382, 1142681.0, 7382, 390250.8, 7382, 415597.5, 7382, 296351.8, 7382, 189105.3, 7382, 357873.1, 7382, 273611.8, 7382, 327492.0, 7382, 262361.2, 7382, 370818.5, 7382, 275275.2, 7382, 362809.6, 7382, 409409.6, 7382, 257832.9
7384, 166684.0, 7384, 231123.7, 7384, 1142639.0, 7384, 390259.2, 7384, 415592.0, 7384, 296302.5, 7384, 189150.2, 7384, 357889.2, 7384, 273650.1, 7384, 327506.4, 7384, 262354.9, 7384, 370862.2, 7384, 275283.4, 7384, 362861.3, 7384, 409376.5, 7384, 257833.8
7386, 166699.1, 7386, 231133.2, 7386, 1142637.0, 7386, 390241.5, 7386, 415618.8, 7386, 296277.7, 7386, 189098.6, 7386, 357787.6, 7386, 273593.3, 7386, 327466.8, 7386, 262334.7, 7386, 370848.8, 7386, 275299.6, 7386, 362842.9, 7386, 409373.1, 7386, 257823.3
7388, 166681.3, 7388, 231162.8, 7388, 1142680.0, 7388, 390216.3, 7388, 415562.9, 7388, 296364.9, 7388, 189069.8, 7388, 357855.3, 7388, 273550.0, 7388, 327508.5, 7388, 262370.9, 7388, 370802.1, 7388, 275266.9, 7388, 362816.0, 7388, 409384.9, 7388, 257814.3
7390, 166731.1, 7390, 231156.8, 7390, 1142636.0, 7390, 390259.6, 7390, 415629.3, 7390, 296360.4, 7390, 189112.6, 7390, 357870.4, 7390, 273583.5, 7390, 327591.6, 7390, 262408.7, 7390, 370825.2, 7390, 275335.9, 7390, 362882.5, 7390, 409378.4, 7390, 257798.1
7392, 166628.3, 7392, 231162.5, 7392, 1142620.0, 7392, 390284.3, 7392, 415594.4, 7392, 296369.4, 7392, 189113.2, 7392, 357857.9, 7392, 273554.2, 7392, 327580.4, 7392, 262384.2, 7392, 370849.0, 7392, 275327.3, 7392, 362845.3, 7392, 409406.0, 7392, 257849.6
7394, 166739.5, 7394, 231145.2, 7394, 1142676.0, 7394, 390328.4, 7394, 415590.5, 7394, 296325.7, 7394, 189089.0, 7394, 357853.6, 7394, 273543.2, 7394, 327565.9, 7394, 262305.4, 7394, 370794.0, 7394, 275335.4, 7394, 362839.3, 7394, 409476.5, 7394, 257802.2
7396, 166705.5, 7396, 231162.7, 7396, 1142645.0, 7396, 390313.0, 7396, 415583.8, 7396, 296353.8, 7396, 189077.2, 7396, 357893.7, 7396, 273584.3, 7396, 327489.4, 7396, 262335.6, 7396, 370892.0, 7396, 275311.5, 7396, 362800.1, 7396, 409461.7, 7396, 257855.9
7398, 166780.1, 7398, 231135.6, 7398, 1142647.0, 7398, 390282.9, 7398, 415669.1, 7398, 296326.7, 7398, 189072.2, 7398, 357905.8, 7398, 273627.4, 7398, 327618.4, 7398, 262351.8, 7398, 370870.6, 7398, 275358.4, 7398, 362890.7, 7398, 409478.6, 7398, 257854.6
7400, 166741.6, 7400, 231198.0, 7400, 1142713.0, 7400, 390406.5, 7400, 415604.5, 7400, 296351.1, 7400, 189077.6, 7400, 357903.1, 7400, 273527.7, 7400, 327600.7, 7400, 262292.7, 7400, 370905.9, 7400, 275377.1, 7400, 362875.8, 7400, 409559.0, 7400, 257898.4
7402, 166736.8, 7402, 231241.6, 7402, 1142704.0, 7402, 390403.2, 7402, 415598.6, 7402, 296372.2, 7402, 189071.5, 7402, 357902.9, 7402, 273507.5, 7402, 327703.9, 7402, 262265.6, 7402, 370885.5, 7402, 275396.4, 7402, 362900.4, 7402, 409618.2, 7402, 257786.0
7404, 166790.8, 7404, 231247.1, 7404, 1142650.0, 7404, 390416.5, 7404, 415648.3, 7404, 296326.5, 7404, 189026.6, 7404, 357925.1, 7404, 273484.2, 7404, 327670.3, 7404, 262207.7, 7404, 370851.9, 7404, 275399.6, 7404, 362779.3, 7404, 409656.9, 7404, 257858.8
7406, 166819.5, 7406, 231277.3, 7406, 1142678.0, 7406, 390387.7, 7406, 415611.7, 7406, 296347.3, 7406, 189104.6, 7406, 357956.9, 7406, 273508.0, 7406, 327644.6, 7406, 262233.8, 7406, 370805.0, 7406, 275404.3, 7406, 362814.1, 7406, 409568.5, 7406, 257821.3
7408, 166780.4, 7408, 231268.0, 7408, 1142717.0, 7408, 390254.8, 7408, 415680.2, 7408, 296276.5, 7408, 189088.8, 7408, 357954.6, 7408, 273572.9, 7408, 327601.1, 7408, 262282.2, 7408, 370843.4, 7408, 275411.8, 7408, 362869.5, 7408, 409523.5, 7408, 257849.9
7410, 166732.9, 7410, 231153.3, 7410, 1142646.0, 7410, 390310.3, 7410, 415638.2, 7410, 296293.5, 7410, 189126.4, 7410, 357896.0, 7410, 273524.5, 7410, 327496.9, 7410, 262182.7, 7410, 370781.1, 7410, 275343.3, 7410, 362795.7, 7410, 409477.5, 7410, 257799.4
7412, 166731.2, 7412, 231256.1, 7412, 1142634.0, 7412, 390331.6, 7412, 415615.5, 7412, 296218.1, 7412, 189104.8, 7412, 357934.0, 7412, 273579.7, 7412, 327552.6, 7412, 262345.1, 7412, 370809.0, 7412, 275362.5, 7412, 362849.3, 7412, 409402.7, 7412, 257856.6
7414, 166677.2, 7414, 231152.5, 7414, 1142651.0, 7414, 390234.5, 7414, 415614.2, 7414, 296369.8, 7414, 189113.6, 7414, 357895.6, 7414, 273557.2, 7414, 327490.2, 7414, 262303.5, 7414, 370872.4, 7414, 275264.4, 7414, 362847.4, 7414, 409413.4, 7414, 257822.7
7416, 166682.7, 7416, 231201.4, 7416, 1142622.0, 7416, 390272.1, 7416, 415705.1, 7416, 296288.6, 7416, 189114.1, 7416, 357906.2, 7416, 273590.9, 7416, 327489.5, 7416, 262387.3, 7416, 370819.9, 7416, 275292.7, 7416, 362845.4, 7416, 409347.6, 7416, 257805.6
7418, 166714.2, 7418, 231122.5, 7418, 1142584.0, 7418, 390232.0, 7418, 415571.6, 7418, 296298.2, 7418, 189102.4, 7418, 357881.0, 7418, 273555.4, 7418, 327506.1, 7418, 262352.1, 7418, 370781.1, 7418, 275329.7, 7418, 362882.6, 7418, 409381.1, 7418, 257744.9
7420, 166718.2, 7420, 231106.8, 7420, 1142661.0, 7420, 390267.0, 7420, 415649.6, 7420, 296333.3, 7420, 189112.1, 7420, 357870.1, 7420, 273631.2, 7420, 327483.8, 7420, 262326.9, 7420, 370819.3, 7420, 275309.1, 7420, 362844.9, 7420, 409375.7, 7420, 257783.2
7422, 166737.3, 7422, 231150.5, 7422, 1142690.0, 7422, 390214.6, 7422, 415609.9, 7422, 296321.3, 7422, 189133.1, 7422, 357859.7, 7422, 273565.0, 7422, 327510.0, 7422, 262364.7, 7422, 370829.4, 7422, 275332.8, 7422, 362917.4, 7422, 409391.7, 7422, 257805.6
7424, 166696.4, 7424, 231147.6, 7424, 1142670.0, 7424, 390271.0, 7424, 415564.2, 7424, 296322.3, 7424, 189146.2, 7424, 357865.8, 7424, 273544.5, 7424, 327483.5, 7424, 262338.1, 7424, 370897.5, 7424, 275266.8, 7424, 362878.7, 7424, 409427.0, 7424, 257811.8
7426, 166663.1, 7426, 231109.2, 7426, 1142673.0, 7426, 390220.2, 7426, 415584.4, 7426, 296325.2, 7426, 189068.4, 7426, 357877.2, 7426, 273591.3, 7426, 327521.6, 7426, 262378.5, 7426, 370824.2, 7426, 275233.1, 7426, 362816.5, 7426, 409387.4, 7426, 257809.0
7428, 166723.6, 7428, 231143.9, 7428, 1142635.0, 7428, 390254.3, 7428, 415573.1, 7428, 296311.9, 7428, 189147.0, 7428, 357873.6, 7428, 273599.5, 7428, 327543.4, 7428, 262350.4, 7428, 370821.6, 7428, 275335.6, 7428, 362863.8, 7428, 409424.3, 7428, 257817.9
7430, 166677.0, 7430, 231131.8, 7430, 1142579.0, 7430, 390309.4, 7430, 415585.0, 7430, 296316.7, 7430, 189118.0, 7430, 357872.9, 7430, 273597.1, 7430, 327503.3, 7430, 262328.6, 7430, 370838.1, 7430, 275321.6, 7430, 362888.5, 7430, 409404.2, 7430, 257789.4
7432, 166736.5, 7432, 231135.5, 7432, 1142604.0, 7432, 390253.3, 7432, 415594.6, 7432, 296350.5, 7432, 189116.7, 7432, 357814.6, 7432, 273591.6, 7432, 327547.7, 7432, 262347.7, 7432, 370821.8, 7432, 275374.4, 7432, 362839.9, 7432, 409376.3, 7432, 257822.9
7434, 166737.1, 7434, 231111.5, 7434, 1142600.0, 7434, 390294.3, 7434, 415588.0, 7434, 296345.3, 7434, 189130.0, 7434, 357862.6, 7434, 273574.9, 7434, 327567.0, 7434, 262426.9, 7434, 370879.2, 7434, 275338.9, 7434, 362837.5, 7434, 409484.5, 7434, 257864.5
7436, 166701.0, 7436, 231168.0, 7436, 1142678.0, 7436, 390275.1, 7436, 415611.6, 7436, 296394.3, 7436, 189113.9, 7436, 357790.4, 7436, 273562.8, 7436, 327593.4, 7436, 262411.6, 7436, 370868.7, 7436, 275335.7, 7436, 362888.4, 7436, 409499.3, 7436, 257864.0
7438, 166755.0, 7438, 231144.7, 7438, 1142662.0, 7438, 390389.9, 7438, 415615.6, 7438, 296393.6, 7438, 189112.3, 7438, 357936.5, 7438, 273484.4, 7438, 327599.4, 7438, 262288.8, 7438, 370857.0, 7438, 275341.7, 7438, 362853.5, 7438, 409523.1, 7438, 257795.9
7440, 166581.0, 7440, 231141.2, 7440, 1142642.0, 7440, 390332.0, 7440, 415615.8, 7440, 296364.1, 7440, 189114.6, 7440, 357925.9, 7440, 273538.3, 7440, 327577.1, 7440, 262280.8, 7440, 370824.6, 7440, 275350.3, 7440, 362794.4, 7440, 409562.5, 7440, 257792.4
7442, 166744.9, 7442, 231203.1, 7442, 1142690.0, 7442, 390277.2, 7442, 415569.7, 7442, 296288.4, 7442, 189115.8, 7442, 357857.4, 7442, 273607.7, 7442, 327591.9, 7442, 262317.4, 7442, 370805.2, 7442, 275351.6, 7442, 362839.7, 7442, 409500.0, 7442, 257818.6
7444, 166688.5, 7444, 231134.4, 7444, 1142625.0, 7444, 390216.0, 7444, 415580.9, 7444, 296354.5, 7444, 189131.2, 7444, 357824.8, 7444, 273582.6, 7444, 327513.3, 7444, 262255.4, 7444, 370808.6, 7444, 275330.3, 7444, 362759.9, 7444, 409489.6, 7444, 257796.0
7446, 166699.2, 7446, 231146.3, 7446, 1142641.0, 7446, 390272.9, 7446, 415620.9, 7446, 296272.2, 7446, 189121.0, 7446, 357863.8, 7446, 273591.0, 7446, 327446.3, 7446, 262349.7, 7446, 370815.9, 7446, 275282.5, 7446, 362795.9, 7446, 409454.3, 7446, 257753.6
7448, 166632.8, 7448, 231178.4, 7448, 1142685.0, 7448, 390272.4, 7448, 415616.4, 7448, 296318.3, 7448, 189130.6, 7448, 357836.1, 7448, 273580.7, 7448, 327472.4, 7448, 262327.9, 7448, 370787.1, 7448, 275208.0, 7448, 362791.9, 7448, 409413.7, 7448, 257825.5
7450, 166682.0, 7450, 231091.8, 7450, 1142652.0, 7450, 390259.7, 7450, 415627.2, 7450, 296345.6, 7450, 189123.0, 7450, 357801.7, 7450, 273501.3, 7450, 327418.9, 7450, 262334.3, 7450, 370774.2, 7450, 275303.0, 7450, 362817.5, 7450, 409419.0, 7450, 257760.9
7452, 166626.1, 7452, 231099.9, 7452, 1142709.0, 7452, 390267.2, 7452, 415596.3, 7452, 296324.4, 7452, 189119.9, 7452, 357866.6, 7452, 273549.2, 7452, 327455.6, 7452, 262304.0, 7452, 370762.4, 7452, 275278.7, 7452, 362833.7, 7452, 409466.8, 7452, 257750.4
7454, 166629.1, 7454, 231122.0, 7454, 1142606.0, 7454, 390248.7, 7454, 415525.5, 7454, 296317.9, 7454, 189079.0, 7454, 357856.7, 7454, 273576.5, 7454, 327455.9, 7454, 262357.7, 7454, 370803.5, 7454, 275294.9, 7454, 362777.6, 7454, 409391.1, 7454, 257779.4
7456, 166629.1, 7456, 231149.9, 7456, 1142601.0, 7456, 390242.4, 7456, 415644.1, 7456, 296325.8, 7456, 189133.2, 7456, 357829.5, 7456, 273568.8, 7456, 327499.7, 7456, 262378.3, 7456, 370813.1, 7456, 275288.8, 7456, 362807.1, 7456, 409407.9, 7456, 257752.7
7458, 166687.0, 7458, 231109.1, 7458, 1142668.0, 7458, 390237.9, 7458, 415598.8, 7458, 296335.6, 7458, 189143.5, 7458, 357843.4, 7458, 273519.7, 7458, 327457.7, 7458, 262398.6, 7458, 370795.4, 7458, 275320.4, 7458, 362801.2, 7458, 409436.0, 7458, 257762.8
7460, 166618.1, 7460, 231128.8, 7460, 1142669.0, 7460, 390249.3, 7460, 415606.5, 7460, 296376.1, 7460, 189143.6, 7460, 357888.3, 7460, 273572.4, 7460, 327447.2, 7460, 262370.4, 7460, 370805.4, 7460, 275283.2, 7460, 362814.5, 7460, 409479.9, 7460, 257786.8
7464, 166659.6, 7464, 231117.9, 7464, 1142691.0, 7464, 390294.1, 7464, 415600.7, 7464, 296365.4, 7464, 189160.1, 7464, 357862.0, 7464, 273564.0, 7464, 327430.3, 7464, 262372.3, 7464, 370818.8, 7464, 275357.7, 7464, 362869.4, 7464, 409447.4, 7464, 257789.5
7466, 166616.3, 7466, 231133.0, 7466, 1142730.0, 7466, 390264.5, 7466, 415653.6, 7466, 296344.3, 7466, 189159.0, 7466, 357884.4, 7466, 273581.6, 7466, 327480.5, 7466, 262371.5, 7466, 370757.2, 7466, 275392.3, 7466, 362845.7, 7466, 409548.1, 7466, 257801.6
7468, 166649.7, 7468, 231194.1, 7468, 1142731.0, 7468, 390391.9, 7468, 415669.4, 7468, 296338.7, 7468, 189148.3, 7468, 357888.8, 7468, 273563.2, 7468, 327556.0, 7468, 262353.5, 7468, 370791.5, 7468, 275293.7, 7468, 362907.8, 7468, 409580.7, 7468, 257773.9
7470, 166696.4, 7470, 231212.9, 7470, 1142752.0, 7470, 390400.8, 7470, 415656.6, 7470, 296438.2, 7470, 189150.0, 7470, 357918.7, 7470, 273572.1, 7470, 327632.8, 7470, 262306.2, 7470, 370822.5, 7470, 275370.7, 7470, 362776.2, 7470, 409683.4, 7470, 257827.7
7472, 166690.3, 7472, 231252.6, 7472, 1142840.0, 7472, 390485.0, 7472, 415639.1, 7472, 296409.8, 7472, 189115.4, 7472, 357940.6, 7472, 273495.6, 7472, 327660.5, 7472, 262196.2, 7472, 370873.7, 7472, 275446.0, 7472, 362762.6, 7472, 409782.7, 7472, 257814.4
7474, 166721.5, 7474, 231239.0, 7474, 1142779.0, 7474, 390431.4, 7474, 415711.8, 7474, 296427.9, 7474, 189115.8, 7474, 357971.3, 7474, 273525.7, 7474, 327632.5, 7474, 262235.7, 7474, 370796.1, 7474, 275358.8, 7474, 362740.5, 7474, 409722.1, 7474, 257857.7
7476, 166749.3, 7476, 231340.0, 7476, 1142744.0, 7476, 390361.2, 7476, 415634.6, 7476, 296334.6, 7476, 189030.1, 7476, 357970.3, 7476, 273560.4, 7476, 327614.1, 7476, 262204.8, 7476, 370761.8, 7476, 275400.1, 7476, 362765.3, 7476, 409602.9, 7476, 257788.6
7478, 166720.5, 7478, 231274.2, 7478, 1142744.0, 7478, 390311.4, 7478, 415626.8, 7478, 296375.7, 7478, 189086.7, 7478, 357937.2, 7478, 273538.1, 7478, 327530.7, 7478, 262216.1, 7478, 370804.1, 7478, 275431.8, 7478, 362803.6, 7478, 409556.5, 7478, 257763.1
7480, 166688.3, 7480, 231275.4, 7480, 1142721.0, 7480, 390352.6, 7480, 415559.7, 7480, 296304.8, 7480, 189140.0, 7480, 357965.7, 7480, 273552.7, 7480, 327513.2, 7480, 262293.0, 7480, 370746.9, 7480, 275390.6, 7480, 362696.7, 7480, 409530.8, 7480, 257768.1
7482, 166689.4, 7482, 231245.2, 7482, 1142687.0, 7482, 390291.5, 7482, 415620.5, 7482, 296308.3, 7482, 189150.8, 7482, 357909.5, 7482, 273547.3, 7482, 327499.6, 7482, 262288.3, 7482, 370777.3, 7482, 275377.1, 7482, 362815.1, 7482, 409552.6, 7482, 257780.4
7484, 166665.1, 7484, 231216.1, 7484, 1142657.0, 7484, 390248.9, 7484, 415618.4, 7484, 296335.7, 7484, 189069.3, 7484, 357855.9, 7484, 273530.4, 7484, 327488.6, 7484, 262230.2, 7484, 370740.1, 7484, 275315.1, 7484, 362804.8, 7484, 409457.0, 7484, 257767.3
7486, 166583.3, 7486, 231172.7, 7486, 1142692.0, 7486, 390289.5, 7486, 415602.3, 7486, 296300.6, 7486, 189214.2, 7486, 357925.8, 7486, 273580.5, 7486, 327482.7, 7486, 262358.7, 7486, 370778.5, 7486, 275351.6, 7486, 362806.1, 7486, 409500.6, 7486, 257827.9
7488, 166650.5, 7488, 231227.9, 7488, 1142716.0, 7488, 390323.1, 7488, 415598.2, 7488, 296365.7, 7488, 189175.7, 7488, 357858.5, 7488, 273506.6, 7488, 327547.8, 7488, 262291.0, 7488, 370826.4, 7488, 275347.6, 7488, 362829.2, 7488, 409599.9, 7488, 257844.8
7490, 166744.3, 7490, 231214.0, 7490, 1142772.0, 7490, 390428.4, 7490, 415727.5, 7490, 296396.4, 7490, 189154.4, 7490, 357930.4, 7490, 273515.8, 7490, 327666.6, 7490, 262324.7, 7490, 370810.9, 7490, 275406.0, 7490, 362776.0, 7490, 409669.0, 7490, 257786.4
7492, 166743.5, 7492, 231278.2, 7492, 1142774.0, 7492, 390453.1, 7492, 415633.3, 7492, 296363.4, 7492, 189161.9, 7492, 357955.7, 7492, 273510.3, 7492, 327774.5, 7492, 262199.6, 7492, 370847.9, 7492, 275380.3, 7492, 362774.3, 7492, 409759.6, 7492, 257859.9
7494, 166671.2, 7494, 231305.8, 7494, 1142738.0, 7494, 390457.0, 7494, 415622.2, 7494, 296370.4, 7494, 189089.4, 7494, 357968.1, 7494, 273536.2, 7494, 327693.7, 7494, 262216.6, 7494, 370805.0, 7494, 275453.5, 7494, 362778.1, 7494, 409706.5, 7494, 257839.4
7496, 166744.1, 7496, 231332.2, 7496, 1142708.0, 7496, 390444.9, 7496, 415656.2, 7496, 296321.7, 7496, 189141.2, 7496, 357984.4, 7496, 273537.9, 7496, 327670.6, 7496, 262185.5, 7496, 370766.7, 7496, 275384.6, 7496, 362762.2, 7496, 409599.0, 7496, 257767.6
7498, 166758.3, 7498, 231338.4, 7498, 1142771.0, 7498, 390398.5, 7498, 415735.7, 7498, 296326.4, 7498, 189151.8, 7498, 358017.7, 7498, 273521.2, 7498, 327552.4, 7498, 262186.0, 7498, 370844.9, 7498, 275353.9, 7498, 362735.3, 7498, 409532.7, 7498, 257762.3
7500, 166681.1, 7500, 231220.9, 7500, 1142702.0, 7500, 390295.3, 7500, 415718.6, 7500, 296313.4, 7500, 189102.3, 7500, 357938.6, 7500, 273481.1, 7500, 327524.3, 7500, 262254.3, 7500, 370797.3, 7500, 275344.6, 7500, 362763.0, 7500, 409486.6, 7500, 257788.7
7502, 166703.5, 7502, 231203.6, 7502, 1142682.0, 7502, 390255.4, 7502, 415658.0, 7502, 296313.6, 7502, 189110.4, 7502, 357905.2, 7502, 273615.2, 7502, 327582.7, 7502, 262346.6, 7502, 370806.5, 7502, 275358.5, 7502, 362817.5, 7502, 409460.2, 7502, 257807.2
7504, 166727.4, 7504, 231189.3, 7504, 1142698.0, 7504, 390347.1, 7504, 415718.9, 7504, 296349.6, 7504, 189105.5, 7504, 357932.1, 7504, 273560.9, 7504, 327538.2, 7504, 262295.2, 7504, 370756.1, 7504, 275301.6, 7504, 362769.5, 7504, 409453.3, 7504, 257757.1
7506, 166688.6, 7506, 231209.7, 7506, 1142709.0, 7506, 390264.0, 7506, 415646.3, 7506, 296324.0, 7506, 189087.7, 7506, 357891.2, 7506, 273517.1, 7506, 327530.5, 7506, 262247.5, 7506, 370781.2, 7506, 275320.8, 7506, 362779.7, 7506, 409439.7, 7506, 257766.5
7508, 166702.6, 7508, 231173.7, 7508, 1142655.0, 7508, 390344.2, 7508, 415701.2, 7508, 296313.5, 7508, 189093.9, 7508, 357935.8, 7508, 273557.6, 7508, 327519.8, 7508, 262280.5, 7508, 370772.1, 7508, 275416.8, 7508, 362802.8, 7508, 409420.7, 7508, 257848.7
7510, 166637.0, 7510, 231201.7, 7510, 1142698.0, 7510, 390327.1, 7510, 415718.4, 7510, 296288.5, 7510, 189073.8, 7510, 357945.5, 7510, 273557.4, 7510, 327546.1, 7510, 262317.5, 7510, 370817.6, 7510, 275314.7, 7510, 362813.9, 7510, 409429.6, 7510, 257815.5
7512, 166648.6, 7512, 231121.5, 7512, 1142647.0, 7512, 390268.3, 7512, 415620.4, 7512, 296306.6, 7512, 189071.3, 7512, 357861.2, 7512, 273532.6, 7512, 327473.4, 7512, 262252.1, 7512, 370746.4, 7512, 275330.1, 7512, 362799.9, 7512, 409407.9, 7512, 257755.0
7514, 166643.7, 7514, 231158.1, 7514, 1142697.0, 7514, 390284.2, 7514, 415605.7, 7514, 296371.7, 7514, 189123.1, 7514, 357898.8, 7514, 273492.3, 7514, 327488.7, 7514, 262268.5, 7514, 370793.0, 7514, 275325.2, 7514, 362811.8, 7514, 409367.9, 7514, 257776.1
7516, 166685.9, 7516, 231184.2, 7516, 1142773.0, 7516, 390290.9, 7516, 415659.9, 7516, 296259.7, 7516, 189148.6, 7516, 357865.3, 7516, 273570.1, 7516, 327503.7, 7516, 262347.6, 7516, 370755.0, 7516, 275310.7, 7516, 362838.2, 7516, 409394.7, 7516, 257880.3
7518, 166661.3, 7518, 231151.5, 7518, 1142727.0, 7518, 390258.6, 7518, 415613.1, 7518, 296345.2, 7518, 189103.0, 7518, 357879.2, 7518, 273584.9, 7518, 327540.0, 7518, 262354.0, 7518, 370802.6, 7518, 275303.6, 7518, 362725.0, 7518, 409506.6, 7518, 257832.1
7520, 166693.2, 7520, 231216.8, 7520, 1142718.0, 7520, 390323.0, 7520, 415699.4, 7520, 296351.9, 7520, 189068.3, 7520, 357925.8, 7520, 273582.3, 7520, 327547.6, 7520, 262325.4, 7520, 370806.9, 7520, 275392.3, 7520, 362815.8, 7520, 409514.1, 7520, 257838.0
7522, 166632.0, 7522, 231167.4, 7522, 1142705.0, 7522, 390338.2, 7522, 415617.4, 7522, 296376.5, 7522, 189069.1, 7522, 357931.2, 7522, 273507.5, 7522, 327545.8, 7522, 262367.8, 7522, 370780.4, 7522, 275333.0, 7522, 362829.4, 7522, 409445.3, 7522, 257794.9
7524, 166647.6, 7524, 231167.2, 7524, 1142695.0, 7524, 390285.3, 7524, 415662.0, 7524, 296311.2, 7524, 189102.4, 7524, 357910.5, 7524, 273517.9, 7524, 327500.0, 7524, 262355.5, 7524, 370818.4, 7524, 275296.6, 7524, 362763.7, 7524, 409441.9, 7524, 257780.7
7526, 166634.1, 7526, 231154.8, 7526, 1142655.0, 7526, 390270.3, 7526, 415635.2, 7526, 296383.4, 7526, 189082.9, 7526, 357873.9, 7526, 273513.1, 7526, 327530.5, 7526, 262321.5, 7526, 370785.1, 7526, 275298.0, 7526, 362761.5, 7526, 409449.3, 7526, 257790.8
7528, 166671.6, 7528, 231134.3, 7528, 1142669.0, 7528, 390303.0, 7528, 415624.5, 7528, 296293.7, 7528, 189052.2, 7528, 357872.7, 7528, 273562.0, 7528, 327484.8, 7528, 262425.4, 7528, 370807.7, 7528, 275283.3, 7528, 362840.1, 7528, 409401.1, 7528, 257826.6
7530, 166584.2, 7530, 231172.5, 7530, 1142663.0, 7530, 390237.5, 7530, 415615.8, 7530, 296315.9, 7530, 189078.6, 7530, 357833.3, 7530, 273586.7, 7530, 327421.5, 7530, 262345.2, 7530, 370801.6, 7530, 275266.0, 7530, 362800.2, 7530, 409423.7, 7530, 257830.8
7532, 166648.9, 7532, 231091.5, 7532, 1142660.0, 7532, 390258.9, 7532, 415606.5, 7532, 296313.1, 7532, 189108.8, 7532, 357829.7, 7532, 273529.9, 7532, 327479.8, 7532, 262395.0, 7532, 370838.0, 7532, 275291.7, 7532, 362830.6, 7532, 409447.7, 7532, 257794.7
7536, 166646.9, 7536, 231119.7, 7536, 1142659.0, 7536, 390280.0, 7536, 415635.6, 7536, 296322.4, 7536, 189091.4, 7536, 357855.0, 7536, 273589.8, 7536, 327469.4, 7536, 262410.0, 7536, 370835.6, 7536, 275268.0, 7536, 362821.0, 7536, 409408.3, 7536, 257771.6
7538, 166628.4, 7538, 231083.1, 7538, 1142664.0, 7538, 390279.8, 7538, 415644.9, 7538, 296328.1, 7538, 189157.6, 7538, 357852.5, 7538, 273583.9, 7538, 327479.2, 7538, 262335.7, 7538, 370857.7, 7538, 275308.9, 7538, 362770.0, 7538, 409426.5, 7538, 257755.2
7540, 166601.7, 7540, 231151.2, 7540, 1142620.0, 7540, 390262.9, 7540, 415634.7, 7540, 296403.5, 7540, 189095.6, 7540, 357861.6, 7540, 273574.3, 7540, 327436.2, 7540, 262402.2, 7540, 370765.2, 7540, 275335.8, 7540, 362748.7, 7540, 409428.2, 7540, 257801.1
7542, 166642.4, 7542, 231135.8, 7542, 1142624.0, 7542, 390278.0, 7542, 415598.1, 7542, 296362.7, 7542, 189082.3, 7542, 357889.6, 7542, 273588.3, 7542, 327449.4, 7542, 262346.4, 7542, 370751.8, 7542, 275301.7, 7542, 362834.0, 7542, 409396.6, 7542, 257774.2
7544, 166644.0, 7544, 231079.8, 7544, 1142589.0, 7544, 390266.2, 7544, 415590.6, 7544, 296355.9, 7544, 189113.0, 7544, 357790.8, 7544, 273557.0, 7544, 327474.6, 7544, 262383.5, 7544, 370782.4, 7544, 275299.4, 7544, 362809.2, 7544, 409420.2, 7544, 257818.5
7546, 166625.6, 7546, 231058.2, 7546, 1142636.0, 7546, 390204.3, 7546, 415629.4, 7546, 296356.9, 7546, 189101.4, 7546, 357928.7, 7546, 273540.4, 7546, 327470.7, 7546, 262410.9, 7546, 370793.5, 7546, 275282.9, 7546, 362764.0, 7546, 409441.1, 7546, 257784.7
7548, 166603.9, 7548, 231128.8, 7548, 1142633.0, 7548, 390231.8, 7548, 415650.8, 7548, 296356.1, 7548, 189068.5, 7548, 357842.9, 7548, 273573.9, 7548, 327402.1, 7548, 262416.6, 7548, 370771.2, 7548, 275305.0, 7548, 362816.3, 7548, 409409.2, 7548, 257757.8
7550, 166591.9, 7550, 231089.6, 7550, 1142586.0, 7550, 390239.8, 7550, 415589.4, 7550, 296350.1, 7550, 189148.0, 7550, 357824.9, 7550, 273549.6, 7550, 327433.9, 7550, 262366.8, 7550, 370853.0, 7550, 275246.4, 7550, 362852.0, 7550, 409443.4, 7550, 257791.7
7552, 166627.0, 7552, 231162.6, 7552, 1142634.0, 7552, 390294.5, 7552, 415584.4, 7552, 296377.9, 7552, 189097.9, 7552, 357938.0, 7552, 273576.0, 7552, 327421.1, 7552, 262428.0, 7552, 370769.4, 7552, 275265.1, 7552, 362840.3, 7552, 409470.6, 7552, 257787.8
